
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
1.8520,0.0188,0.3830,0.9013,0.0291,-0.0793,0.1365,973.3932,3084.0000,0.000000,0.000000,0.000000,
1.8660,0.0208,0.3889,0.8924,0.0291,-0.0793,0.1365,973.3932,3084.0000,0.000000,0.000000,0.000000,
1.8870,0.0208,0.3889,0.8924,0.0291,-0.0793,0.1365,973.3932,3084.0000,0.000000,0.000000,0.000000,
1.8890,0.0240,0.3904,0.9049,0.0291,-0.0793,0.1365,973.3932,3084.0000,0.000000,0.000000,0.000000,
1.8900,0.0240,0.3904,0.9049,0.0355,-0.0868,0.0233,973.3932,3084.0000,0.000000,0.000000,0.000000,
1.8920,0.0240,0.3904,0.9049,0.0355,-0.0868,0.0233,973.3932,3084.0000,0.000000,0.000000,0.000000,
1.9070,0.0423,0.3928,0.8908,0.0355,-0.0868,0.0233,973.3932,3084.0000,0.000000,0.000000,0.000000,
1.9250,0.0615,0.3941,0.8708,0.0355,-0.0868,0.0233,973.3932,3084.0000,0.000000,0.000000,0.000000,
1.9440,0.0746,0.4010,0.8620,0.0355,-0.0868,0.0233,973.3932,3084.0000,0.000000,0.000000,0.000000,
1.9550,0.0746,0.4010,0.8620,0.0355,-0.0868,0.0233,973.3406,3084.0000,0.000000,0.000000,0.000000,
2.0060,0.0786,0.4049,0.8860,0.0355,-0.0868,0.0233,973.3406,3084.0000,0.000000,0.000000,0.000000,
2.0070,0.0774,0.4090,0.9106,0.0355,-0.0868,0.0233,973.3406,3084.0000,0.000000,0.000000,0.000000,
2.0090,0.0699,0.4116,0.9239,0.0355,-0.0868,0.0233,973.3406,3084.0000,0.000000,0.000000,0.000000,
2.0240,0.0699,0.4116,0.9239,0.0355,-0.0868,0.0233,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.0260,0.0624,0.4132,0.9410,0.0355,-0.0868,0.0233,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.0420,0.0615,0.4089,0.9537,0.0355,-0.0868,0.0233,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.0640,0.0553,0.4064,0.9596,0.0355,-0.0868,0.0233,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.0820,0.0431,0.4043,0.9670,0.0355,-0.0868,0.0233,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.0840,0.0431,0.4043,0.9670,0.0237,0.1023,0.0468,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.0860,0.0431,0.4043,0.9670,0.0237,0.1023,0.0468,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.0870,0.0431,0.4043,0.9670,0.0237,0.1023,0.0468,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.1010,0.0275,0.4042,0.9735,0.0237,0.1023,0.0468,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.1230,0.0281,0.3817,0.9712,0.0237,0.1023,0.0468,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.1410,0.0337,0.3680,0.9655,0.0237,0.1023,0.0468,973.3406,3213.0000,0.000000,0.000000,0.000000,
2.1560,0.0337,0.3680,0.9655,0.0237,0.1023,0.0468,973.3931,3213.0000,0.000000,0.000000,0.000000,
2.1600,0.0490,0.3585,0.9167,0.0237,0.1023,0.0468,973.3931,3213.0000,0.000000,0.000000,0.000000,
2.1800,0.0607,0.3523,0.8782,0.0237,0.1023,0.0468,973.3931,3213.0000,0.000000,0.000000,0.000000,
2.1990,0.0775,0.3597,0.8660,0.0237,0.1023,0.0468,973.3931,3213.0000,0.000000,0.000000,0.000000,
2.2200,0.0936,0.3700,0.8591,0.0237,0.1023,0.0468,973.3931,3213.0000,0.000000,0.000000,0.000000,
2.2390,0.1119,0.3858,0.8430,0.0237,0.1023,0.0468,973.3931,3213.0000,0.000000,0.000000,0.000000,
2.2590,0.1270,0.4048,0.8344,0.0237,0.1023,0.0468,973.3931,3213.0000,0.000000,0.000000,0.000000,
2.2880,0.1270,0.4048,0.8344,0.0237,0.1023,0.0468,973.3931,3213.0000,0.000000,0.000000,0.000000,
2.2920,0.1375,0.4133,0.8478,0.0237,0.1023,0.0468,973.3931,3213.0000,0.000000,0.000000,0.000000,
